,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
161,"frozenset({'loan_no', 'pdays_-1'})","frozenset({'default_no', 'poutcome_unknown'})",0.715575,0.84635,0.70375,0.9834748279355763,1.162019055870002,0.09812309875000003,9.297936469344602
162,frozenset({'default_no'}),"frozenset({'loan_no', 'poutcome_unknown', 'pdays_-1'})",0.979775,0.715575,0.70375,0.718277155469368,1.0037762016132035,0.0026475043750000538,1.009591538357033
163,frozenset({'poutcome_unknown'}),"frozenset({'default_no', 'loan_no', 'pdays_-1'})",0.865175,0.70375,0.70375,0.8134192504406622,1.1558355246048486,0.09488309374999992,1.5877843812916208
164,frozenset({'loan_no'}),"frozenset({'default_no', 'poutcome_unknown', 'pdays_-1'})",0.82675,0.84635,0.70375,0.8512246749319625,1.005759644274783,0.0040301374999999195,1.0327653455284551
165,frozenset({'pdays_-1'}),"frozenset({'default_no', 'poutcome_unknown', 'loan_no'})",0.865175,0.70375,0.70375,0.8134192504406622,1.1558355246048486,0.09488309374999992,1.5877843812916208
166,"frozenset({'default_no', 'loan_no', 'pdays_-1'})",frozenset({'previous_0'}),0.70375,0.865175,0.70375,1.0,1.1558355246048486,0.09488309374999992,inf
167,"frozenset({'default_no', 'loan_no', 'previous_0'})",frozenset({'pdays_-1'}),0.70375,0.865175,0.70375,1.0,1.1558355246048486,0.09488309374999992,inf
168,"frozenset({'default_no', 'pdays_-1', 'previous_0'})",frozenset({'loan_no'}),0.84635,0.82675,0.70375,0.8315117859041767,1.005759644274783,0.0040301374999999195,1.0282618338008416
169,"frozenset({'loan_no', 'pdays_-1', 'previous_0'})",frozenset({'default_no'}),0.715575,0.979775,0.70375,0.9834748279355763,1.0037762016132035,0.0026475043750000538,1.223890433403808
170,"frozenset({'default_no', 'loan_no'})","frozenset({'pdays_-1', 'previous_0'})",0.814025,0.865175,0.70375,0.8645311876170879,0.9992558587766497,-0.0005240793749999861,0.9952475232373609
171,"frozenset({'default_no', 'pdays_-1'})","frozenset({'loan_no', 'previous_0'})",0.84635,0.715575,0.70375,0.8315117859041767,1.162019055870002,0.09812309875000003,1.6881002717391305
172,"frozenset({'default_no', 'previous_0'})","frozenset({'loan_no', 'pdays_-1'})",0.84635,0.715575,0.70375,0.8315117859041767,1.162019055870002,0.09812309875000003,1.6881002717391305
173,"frozenset({'loan_no', 'pdays_-1'})","frozenset({'default_no', 'previous_0'})",0.715575,0.84635,0.70375,0.9834748279355763,1.162019055870002,0.09812309875000003,9.297936469344602
174,"frozenset({'loan_no', 'previous_0'})","frozenset({'default_no', 'pdays_-1'})",0.715575,0.84635,0.70375,0.9834748279355763,1.162019055870002,0.09812309875000003,9.297936469344602
175,"frozenset({'pdays_-1', 'previous_0'})","frozenset({'default_no', 'loan_no'})",0.865175,0.814025,0.70375,0.8134192504406622,0.9992558587766496,-0.0005240793749999861,0.9967534187703263
176,frozenset({'default_no'}),"frozenset({'loan_no', 'pdays_-1', 'previous_0'})",0.979775,0.715575,0.70375,0.718277155469368,1.0037762016132035,0.0026475043750000538,1.009591538357033
177,frozenset({'loan_no'}),"frozenset({'default_no', 'pdays_-1', 'previous_0'})",0.82675,0.84635,0.70375,0.8512246749319625,1.005759644274783,0.0040301374999999195,1.0327653455284551
178,frozenset({'pdays_-1'}),"frozenset({'default_no', 'loan_no', 'previous_0'})",0.865175,0.70375,0.70375,0.8134192504406622,1.1558355246048486,0.09488309374999992,1.5877843812916208
179,frozenset({'previous_0'}),"frozenset({'default_no', 'loan_no', 'pdays_-1'})",0.865175,0.70375,0.70375,0.8134192504406622,1.1558355246048486,0.09488309374999992,1.5877843812916208
180,"frozenset({'default_no', 'loan_no', 'pdays_-1'})",frozenset({'y_no'}),0.70375,0.9276,0.65125,0.9253996447602132,0.99762790508863,-0.0015484999999999527,0.9705047619047628
181,"frozenset({'default_no', 'loan_no', 'y_no'})",frozenset({'pdays_-1'}),0.751975,0.865175,0.65125,0.8660527278167492,1.0010145089915325,0.0006600293749999819,1.0065527860511292
182,"frozenset({'default_no', 'pdays_-1', 'y_no'})",frozenset({'loan_no'}),0.7861,0.82675,0.65125,0.8284569393206971,1.0020646378236433,0.0013418250000000187,1.0099505005561735
183,"frozenset({'loan_no', 'pdays_-1', 'y_no'})",frozenset({'default_no'}),0.662275,0.979775,0.65125,0.9833528368125024,1.0036516922890484,0.0023695118750001187,1.214921712018147
184,"frozenset({'default_no', 'loan_no'})","frozenset({'pdays_-1', 'y_no'})",0.814025,0.8038,0.65125,0.8000368539049784,0.9953183054304284,-0.0030632950000000214,0.9811808017201662
185,"frozenset({'default_no', 'pdays_-1'})","frozenset({'loan_no', 'y_no'})",0.84635,0.76385,0.65125,0.7694807112896556,1.0073714882367684,0.004765552499999881,1.0244262045105073
186,"frozenset({'default_no', 'y_no'})","frozenset({'loan_no', 'pdays_-1'})",0.9086,0.715575,0.65125,0.7167620515078142,1.0016588778364452,0.001078555000000092,1.0041910044686226
187,"frozenset({'loan_no', 'pdays_-1'})","frozenset({'default_no', 'y_no'})",0.715575,0.9086,0.65125,0.910107256402194,1.0016588778364452,0.001078555000000092,1.0167672755538286
188,"frozenset({'loan_no', 'y_no'})","frozenset({'default_no', 'pdays_-1'})",0.76385,0.84635,0.65125,0.8525888590691889,1.0073714882367684,0.004765552499999881,1.0423228463587915
189,"frozenset({'pdays_-1', 'y_no'})","frozenset({'default_no', 'loan_no'})",0.8038,0.814025,0.65125,0.8102139835780046,0.9953183054304285,-0.0030632950000000214,0.9799194034742712
190,frozenset({'default_no'}),"frozenset({'loan_no', 'pdays_-1', 'y_no'})",0.979775,0.662275,0.65125,0.6646934245107295,1.0036516922890486,0.0023695118750001187,1.007212577048931
191,frozenset({'loan_no'}),"frozenset({'default_no', 'pdays_-1', 'y_no'})",0.82675,0.7861,0.65125,0.7877230117931661,1.0020646378236433,0.0013418250000000187,1.0076457264957266
192,frozenset({'pdays_-1'}),"frozenset({'default_no', 'loan_no', 'y_no'})",0.865175,0.751975,0.65125,0.7527378853989077,1.0010145089915328,0.0006600293749999819,1.0030853307233845
193,frozenset({'y_no'}),"frozenset({'default_no', 'loan_no', 'pdays_-1'})",0.9276,0.70375,0.65125,0.7020806382061233,0.99762790508863,-0.0015484999999999527,0.9943965985163742
194,"frozenset({'default_no', 'poutcome_unknown', 'loan_no'})",frozenset({'previous_0'}),0.70375,0.865175,0.70375,1.0,1.1558355246048486,0.09488309374999992,inf
195,"frozenset({'default_no', 'poutcome_unknown', 'previous_0'})",frozenset({'loan_no'}),0.84635,0.82675,0.70375,0.8315117859041767,1.005759644274783,0.0040301374999999195,1.0282618338008416
196,"frozenset({'default_no', 'loan_no', 'previous_0'})",frozenset({'poutcome_unknown'}),0.70375,0.865175,0.70375,1.0,1.1558355246048486,0.09488309374999992,inf
197,"frozenset({'loan_no', 'poutcome_unknown', 'previous_0'})",frozenset({'default_no'}),0.715575,0.979775,0.70375,0.9834748279355763,1.0037762016132035,0.0026475043750000538,1.223890433403808
198,"frozenset({'default_no', 'poutcome_unknown'})","frozenset({'loan_no', 'previous_0'})",0.84635,0.715575,0.70375,0.8315117859041767,1.162019055870002,0.09812309875000003,1.6881002717391305
199,"frozenset({'default_no', 'loan_no'})","frozenset({'poutcome_unknown', 'previous_0'})",0.814025,0.865175,0.70375,0.8645311876170879,0.9992558587766497,-0.0005240793749999861,0.9952475232373609
200,"frozenset({'default_no', 'previous_0'})","frozenset({'loan_no', 'poutcome_unknown'})",0.84635,0.715575,0.70375,0.8315117859041767,1.162019055870002,0.09812309875000003,1.6881002717391305
201,"frozenset({'loan_no', 'poutcome_unknown'})","frozenset({'default_no', 'previous_0'})",0.715575,0.84635,0.70375,0.9834748279355763,1.162019055870002,0.09812309875000003,9.297936469344602
202,"frozenset({'poutcome_unknown', 'previous_0'})","frozenset({'default_no', 'loan_no'})",0.865175,0.814025,0.70375,0.8134192504406622,0.9992558587766496,-0.0005240793749999861,0.9967534187703263
203,"frozenset({'loan_no', 'previous_0'})","frozenset({'default_no', 'poutcome_unknown'})",0.715575,0.84635,0.70375,0.9834748279355763,1.162019055870002,0.09812309875000003,9.297936469344602
204,frozenset({'default_no'}),"frozenset({'loan_no', 'poutcome_unknown', 'previous_0'})",0.979775,0.715575,0.70375,0.718277155469368,1.0037762016132035,0.0026475043750000538,1.009591538357033
205,frozenset({'poutcome_unknown'}),"frozenset({'default_no', 'loan_no', 'previous_0'})",0.865175,0.70375,0.70375,0.8134192504406622,1.1558355246048486,0.09488309374999992,1.5877843812916208
206,frozenset({'loan_no'}),"frozenset({'default_no', 'poutcome_unknown', 'previous_0'})",0.82675,0.84635,0.70375,0.8512246749319625,1.005759644274783,0.0040301374999999195,1.0327653455284551
207,frozenset({'previous_0'}),"frozenset({'default_no', 'poutcome_unknown', 'loan_no'})",0.865175,0.70375,0.70375,0.8134192504406622,1.1558355246048486,0.09488309374999992,1.5877843812916208
208,"frozenset({'default_no', 'poutcome_unknown', 'loan_no'})",frozenset({'y_no'}),0.70375,0.9276,0.65125,0.9253996447602132,0.99762790508863,-0.0015484999999999527,0.9705047619047628
209,"frozenset({'default_no', 'poutcome_unknown', 'y_no'})",frozenset({'loan_no'}),0.7861,0.82675,0.65125,0.8284569393206971,1.0020646378236433,0.0013418250000000187,1.0099505005561735
210,"frozenset({'default_no', 'loan_no', 'y_no'})",frozenset({'poutcome_unknown'}),0.751975,0.865175,0.65125,0.8660527278167492,1.0010145089915325,0.0006600293749999819,1.0065527860511292
211,"frozenset({'loan_no', 'poutcome_unknown', 'y_no'})",frozenset({'default_no'}),0.662275,0.979775,0.65125,0.9833528368125024,1.0036516922890484,0.0023695118750001187,1.214921712018147
212,"frozenset({'default_no', 'poutcome_unknown'})","frozenset({'loan_no', 'y_no'})",0.84635,0.76385,0.65125,0.7694807112896556,1.0073714882367684,0.004765552499999881,1.0244262045105073
213,"frozenset({'default_no', 'loan_no'})","frozenset({'poutcome_unknown', 'y_no'})",0.814025,0.8038,0.65125,0.8000368539049784,0.9953183054304284,-0.0030632950000000214,0.9811808017201662
214,"frozenset({'default_no', 'y_no'})","frozenset({'loan_no', 'poutcome_unknown'})",0.9086,0.715575,0.65125,0.7167620515078142,1.0016588778364452,0.001078555000000092,1.0041910044686226
215,"frozenset({'loan_no', 'poutcome_unknown'})","frozenset({'default_no', 'y_no'})",0.715575,0.9086,0.65125,0.910107256402194,1.0016588778364452,0.001078555000000092,1.0167672755538286
216,"frozenset({'poutcome_unknown', 'y_no'})","frozenset({'default_no', 'loan_no'})",0.8038,0.814025,0.65125,0.8102139835780046,0.9953183054304285,-0.0030632950000000214,0.9799194034742712
217,"frozenset({'loan_no', 'y_no'})","frozenset({'default_no', 'poutcome_unknown'})",0.76385,0.84635,0.65125,0.8525888590691889,1.0073714882367684,0.004765552499999881,1.0423228463587915
218,frozenset({'default_no'}),"frozenset({'loan_no', 'poutcome_unknown', 'y_no'})",0.979775,0.662275,0.65125,0.6646934245107295,1.0036516922890486,0.0023695118750001187,1.007212577048931
219,frozenset({'poutcome_unknown'}),"frozenset({'default_no', 'loan_no', 'y_no'})",0.865175,0.751975,0.65125,0.7527378853989077,1.0010145089915328,0.0006600293749999819,1.0030853307233845
220,frozenset({'loan_no'}),"frozenset({'default_no', 'poutcome_unknown', 'y_no'})",0.82675,0.7861,0.65125,0.7877230117931661,1.0020646378236433,0.0013418250000000187,1.0076457264957266
221,frozenset({'y_no'}),"frozenset({'default_no', 'poutcome_unknown', 'loan_no'})",0.9276,0.70375,0.65125,0.7020806382061233,0.99762790508863,-0.0015484999999999527,0.9943965985163742
222,"frozenset({'default_no', 'loan_no', 'previous_0'})",frozenset({'y_no'}),0.70375,0.9276,0.65125,0.9253996447602132,0.99762790508863,-0.0015484999999999527,0.9705047619047628
223,"frozenset({'default_no', 'y_no', 'previous_0'})",frozenset({'loan_no'}),0.7861,0.82675,0.65125,0.8284569393206971,1.0020646378236433,0.0013418250000000187,1.0099505005561735
224,"frozenset({'loan_no', 'y_no', 'previous_0'})",frozenset({'default_no'}),0.662275,0.979775,0.65125,0.9833528368125024,1.0036516922890484,0.0023695118750001187,1.214921712018147
225,"frozenset({'default_no', 'loan_no', 'y_no'})",frozenset({'previous_0'}),0.751975,0.865175,0.65125,0.8660527278167492,1.0010145089915325,0.0006600293749999819,1.0065527860511292
226,"frozenset({'default_no', 'previous_0'})","frozenset({'loan_no', 'y_no'})",0.84635,0.76385,0.65125,0.7694807112896556,1.0073714882367684,0.004765552499999881,1.0244262045105073
227,"frozenset({'loan_no', 'previous_0'})","frozenset({'default_no', 'y_no'})",0.715575,0.9086,0.65125,0.910107256402194,1.0016588778364452,0.001078555000000092,1.0167672755538286
228,"frozenset({'y_no', 'previous_0'})","frozenset({'default_no', 'loan_no'})",0.8038,0.814025,0.65125,0.8102139835780046,0.9953183054304285,-0.0030632950000000214,0.9799194034742712
229,"frozenset({'default_no', 'loan_no'})","frozenset({'y_no', 'previous_0'})",0.814025,0.8038,0.65125,0.8000368539049784,0.9953183054304284,-0.0030632950000000214,0.9811808017201662
230,"frozenset({'default_no', 'y_no'})","frozenset({'loan_no', 'previous_0'})",0.9086,0.715575,0.65125,0.7167620515078142,1.0016588778364452,0.001078555000000092,1.0041910044686226
231,"frozenset({'loan_no', 'y_no'})","frozenset({'default_no', 'previous_0'})",0.76385,0.84635,0.65125,0.8525888590691889,1.0073714882367684,0.004765552499999881,1.0423228463587915
232,frozenset({'previous_0'}),"frozenset({'default_no', 'loan_no', 'y_no'})",0.865175,0.751975,0.65125,0.7527378853989077,1.0010145089915328,0.0006600293749999819,1.0030853307233845
233,frozenset({'default_no'}),"frozenset({'loan_no', 'y_no', 'previous_0'})",0.979775,0.662275,0.65125,0.6646934245107295,1.0036516922890486,0.0023695118750001187,1.007212577048931
234,frozenset({'loan_no'}),"frozenset({'default_no', 'y_no', 'previous_0'})",0.82675,0.7861,0.65125,0.7877230117931661,1.0020646378236433,0.0013418250000000187,1.0076457264957266
235,frozenset({'y_no'}),"frozenset({'default_no', 'loan_no', 'previous_0'})",0.9276,0.70375,0.65125,0.7020806382061233,0.99762790508863,-0.0015484999999999527,0.9943965985163742
236,"frozenset({'default_no', 'poutcome_unknown', 'pdays_-1'})",frozenset({'previous_0'}),0.84635,0.865175,0.84635,1.0,1.1558355246048486,0.11410913874999995,inf
237,"frozenset({'default_no', 'poutcome_unknown', 'previous_0'})",frozenset({'pdays_-1'}),0.84635,0.865175,0.84635,1.0,1.1558355246048486,0.11410913874999995,inf
238,"frozenset({'default_no', 'pdays_-1', 'previous_0'})",frozenset({'poutcome_unknown'}),0.84635,0.865175,0.84635,1.0,1.1558355246048486,0.11410913874999995,inf
239,"frozenset({'poutcome_unknown', 'pdays_-1', 'previous_0'})",frozenset({'default_no'}),0.865175,0.979775,0.84635,0.9782413962493137,0.9984347388424013,-0.0013268356249999114,0.9295173638778242
240,"frozenset({'default_no', 'poutcome_unknown'})","frozenset({'pdays_-1', 'previous_0'})",0.84635,0.865175,0.84635,1.0,1.1558355246048486,0.11410913874999995,inf
241,"frozenset({'default_no', 'pdays_-1'})","frozenset({'poutcome_unknown', 'previous_0'})",0.84635,0.865175,0.84635,1.0,1.1558355246048486,0.11410913874999995,inf
242,"frozenset({'default_no', 'previous_0'})","frozenset({'poutcome_unknown', 'pdays_-1'})",0.84635,0.865175,0.84635,1.0,1.1558355246048486,0.11410913874999995,inf
243,"frozenset({'poutcome_unknown', 'pdays_-1'})","frozenset({'default_no', 'previous_0'})",0.865175,0.84635,0.84635,0.9782413962493137,1.1558355246048486,0.11410913874999995,7.061574435590967
244,"frozenset({'poutcome_unknown', 'previous_0'})","frozenset({'default_no', 'pdays_-1'})",0.865175,0.84635,0.84635,0.9782413962493137,1.1558355246048486,0.11410913874999995,7.061574435590967
245,"frozenset({'pdays_-1', 'previous_0'})","frozenset({'default_no', 'poutcome_unknown'})",0.865175,0.84635,0.84635,0.9782413962493137,1.1558355246048486,0.11410913874999995,7.061574435590967
246,frozenset({'default_no'}),"frozenset({'poutcome_unknown', 'pdays_-1', 'previous_0'})",0.979775,0.865175,0.84635,0.8638207751779746,0.9984347388424013,-0.0013268356249999114,0.9900555696083947
247,frozenset({'poutcome_unknown'}),"frozenset({'default_no', 'pdays_-1', 'previous_0'})",0.865175,0.84635,0.84635,0.9782413962493137,1.1558355246048486,0.11410913874999995,7.061574435590967
248,frozenset({'pdays_-1'}),"frozenset({'default_no', 'poutcome_unknown', 'previous_0'})",0.865175,0.84635,0.84635,0.9782413962493137,1.1558355246048486,0.11410913874999995,7.061574435590967
249,frozenset({'previous_0'}),"frozenset({'default_no', 'poutcome_unknown', 'pdays_-1'})",0.865175,0.84635,0.84635,0.9782413962493137,1.1558355246048486,0.11410913874999995,7.061574435590967
250,"frozenset({'default_no', 'poutcome_unknown', 'pdays_-1'})",frozenset({'y_no'}),0.84635,0.9276,0.7861,0.9288119572280971,1.0013065515611224,0.0010257399999999972,1.0170247302904558
251,"frozenset({'default_no', 'poutcome_unknown', 'y_no'})",frozenset({'pdays_-1'}),0.7861,0.865175,0.7861,1.0,1.1558355246048486,0.10598593249999999,inf
252,"frozenset({'default_no', 'pdays_-1', 'y_no'})",frozenset({'poutcome_unknown'}),0.7861,0.865175,0.7861,1.0,1.1558355246048486,0.10598593249999999,inf
253,"frozenset({'poutcome_unknown', 'pdays_-1', 'y_no'})",frozenset({'default_no'}),0.8038,0.979775,0.7861,0.9779795969146554,0.9981675353164302,-0.001443144999999868,0.9184663841807943
254,"frozenset({'default_no', 'poutcome_unknown'})","frozenset({'pdays_-1', 'y_no'})",0.84635,0.8038,0.7861,0.9288119572280971,1.1555261970989017,0.10580387000000002,2.756080829875517
255,"frozenset({'default_no', 'pdays_-1'})","frozenset({'poutcome_unknown', 'y_no'})",0.84635,0.8038,0.7861,0.9288119572280971,1.1555261970989017,0.10580387000000002,2.756080829875517
256,"frozenset({'default_no', 'y_no'})","frozenset({'poutcome_unknown', 'pdays_-1'})",0.9086,0.865175,0.7861,0.8651771956856703,1.0000025378514985,1.9949999999768764e-06,1.0000162857142858
257,"frozenset({'poutcome_unknown', 'pdays_-1'})","frozenset({'default_no', 'y_no'})",0.865175,0.9086,0.7861,0.9086023058918716,1.0000025378514987,1.9949999999768764e-06,1.0000252292127736
258,"frozenset({'poutcome_unknown', 'y_no'})","frozenset({'default_no', 'pdays_-1'})",0.8038,0.84635,0.7861,0.9779795969146554,1.1555261970989017,0.10580387000000002,6.9776197740113055
259,"frozenset({'pdays_-1', 'y_no'})","frozenset({'default_no', 'poutcome_unknown'})",0.8038,0.84635,0.7861,0.9779795969146554,1.1555261970989017,0.10580387000000002,6.9776197740113055
260,frozenset({'default_no'}),"frozenset({'poutcome_unknown', 'pdays_-1', 'y_no'})",0.979775,0.8038,0.7861,0.8023270648873466,0.9981675353164303,-0.001443144999999868,0.9925486252743001
261,frozenset({'poutcome_unknown'}),"frozenset({'default_no', 'pdays_-1', 'y_no'})",0.865175,0.7861,0.7861,0.9086023058918716,1.1558355246048488,0.10598593249999999,2.3403216250395205
262,frozenset({'pdays_-1'}),"frozenset({'default_no', 'poutcome_unknown', 'y_no'})",0.865175,0.7861,0.7861,0.9086023058918716,1.1558355246048488,0.10598593249999999,2.3403216250395205
263,frozenset({'y_no'}),"frozenset({'default_no', 'poutcome_unknown', 'pdays_-1'})",0.9276,0.84635,0.7861,0.847455799913756,1.0013065515611224,0.0010257399999999972,1.0072490459363956
264,"frozenset({'default_no', 'pdays_-1', 'previous_0'})",frozenset({'y_no'}),0.84635,0.9276,0.7861,0.9288119572280971,1.0013065515611224,0.0010257399999999972,1.0170247302904558
265,"frozenset({'default_no', 'y_no', 'previous_0'})",frozenset({'pdays_-1'}),0.7861,0.865175,0.7861,1.0,1.1558355246048486,0.10598593249999999,inf
266,"frozenset({'y_no', 'pdays_-1', 'previous_0'})",frozenset({'default_no'}),0.8038,0.979775,0.7861,0.9779795969146554,0.9981675353164302,-0.001443144999999868,0.9184663841807943
267,"frozenset({'default_no', 'pdays_-1', 'y_no'})",frozenset({'previous_0'}),0.7861,0.865175,0.7861,1.0,1.1558355246048486,0.10598593249999999,inf
268,"frozenset({'default_no', 'previous_0'})","frozenset({'pdays_-1', 'y_no'})",0.84635,0.8038,0.7861,0.9288119572280971,1.1555261970989017,0.10580387000000002,2.756080829875517
269,"frozenset({'pdays_-1', 'previous_0'})","frozenset({'default_no', 'y_no'})",0.865175,0.9086,0.7861,0.9086023058918716,1.0000025378514987,1.9949999999768764e-06,1.0000252292127736
270,"frozenset({'y_no', 'previous_0'})","frozenset({'default_no', 'pdays_-1'})",0.8038,0.84635,0.7861,0.9779795969146554,1.1555261970989017,0.10580387000000002,6.9776197740113055
271,"frozenset({'default_no', 'pdays_-1'})","frozenset({'y_no', 'previous_0'})",0.84635,0.8038,0.7861,0.9288119572280971,1.1555261970989017,0.10580387000000002,2.756080829875517
272,"frozenset({'default_no', 'y_no'})","frozenset({'pdays_-1', 'previous_0'})",0.9086,0.865175,0.7861,0.8651771956856703,1.0000025378514985,1.9949999999768764e-06,1.0000162857142858
273,"frozenset({'pdays_-1', 'y_no'})","frozenset({'default_no', 'previous_0'})",0.8038,0.84635,0.7861,0.9779795969146554,1.1555261970989017,0.10580387000000002,6.9776197740113055
274,frozenset({'previous_0'}),"frozenset({'default_no', 'pdays_-1', 'y_no'})",0.865175,0.7861,0.7861,0.9086023058918716,1.1558355246048488,0.10598593249999999,2.3403216250395205
275,frozenset({'default_no'}),"frozenset({'y_no', 'pdays_-1', 'previous_0'})",0.979775,0.8038,0.7861,0.8023270648873466,0.9981675353164303,-0.001443144999999868,0.9925486252743001
276,frozenset({'pdays_-1'}),"frozenset({'default_no', 'y_no', 'previous_0'})",0.865175,0.7861,0.7861,0.9086023058918716,1.1558355246048488,0.10598593249999999,2.3403216250395205
277,frozenset({'y_no'}),"frozenset({'default_no', 'pdays_-1', 'previous_0'})",0.9276,0.84635,0.7861,0.847455799913756,1.0013065515611224,0.0010257399999999972,1.0072490459363956
278,"frozenset({'default_no', 'poutcome_unknown', 'previous_0'})",frozenset({'y_no'}),0.84635,0.9276,0.7861,0.9288119572280971,1.0013065515611224,0.0010257399999999972,1.0170247302904558
279,"frozenset({'default_no', 'y_no', 'previous_0'})",frozenset({'poutcome_unknown'}),0.7861,0.865175,0.7861,1.0,1.1558355246048486,0.10598593249999999,inf
280,"frozenset({'poutcome_unknown', 'y_no', 'previous_0'})",frozenset({'default_no'}),0.8038,0.979775,0.7861,0.9779795969146554,0.9981675353164302,-0.001443144999999868,0.9184663841807943
281,"frozenset({'default_no', 'poutcome_unknown', 'y_no'})",frozenset({'previous_0'}),0.7861,0.865175,0.7861,1.0,1.1558355246048486,0.10598593249999999,inf
282,"frozenset({'default_no', 'previous_0'})","frozenset({'poutcome_unknown', 'y_no'})",0.84635,0.8038,0.7861,0.9288119572280971,1.1555261970989017,0.10580387000000002,2.756080829875517
283,"frozenset({'poutcome_unknown', 'previous_0'})","frozenset({'default_no', 'y_no'})",0.865175,0.9086,0.7861,0.9086023058918716,1.0000025378514987,1.9949999999768764e-06,1.0000252292127736
284,"frozenset({'y_no', 'previous_0'})","frozenset({'default_no', 'poutcome_unknown'})",0.8038,0.84635,0.7861,0.9779795969146554,1.1555261970989017,0.10580387000000002,6.9776197740113055
285,"frozenset({'default_no', 'poutcome_unknown'})","frozenset({'y_no', 'previous_0'})",0.84635,0.8038,0.7861,0.9288119572280971,1.1555261970989017,0.10580387000000002,2.756080829875517
286,"frozenset({'default_no', 'y_no'})","frozenset({'poutcome_unknown', 'previous_0'})",0.9086,0.865175,0.7861,0.8651771956856703,1.0000025378514985,1.9949999999768764e-06,1.0000162857142858
287,"frozenset({'poutcome_unknown', 'y_no'})","frozenset({'default_no', 'previous_0'})",0.8038,0.84635,0.7861,0.9779795969146554,1.1555261970989017,0.10580387000000002,6.9776197740113055
288,frozenset({'previous_0'}),"frozenset({'default_no', 'poutcome_unknown', 'y_no'})",0.865175,0.7861,0.7861,0.9086023058918716,1.1558355246048488,0.10598593249999999,2.3403216250395205
289,frozenset({'default_no'}),"frozenset({'poutcome_unknown', 'y_no', 'previous_0'})",0.979775,0.8038,0.7861,0.8023270648873466,0.9981675353164303,-0.001443144999999868,0.9925486252743001
290,frozenset({'poutcome_unknown'}),"frozenset({'default_no', 'y_no', 'previous_0'})",0.865175,0.7861,0.7861,0.9086023058918716,1.1558355246048488,0.10598593249999999,2.3403216250395205
291,frozenset({'y_no'}),"frozenset({'default_no', 'poutcome_unknown', 'previous_0'})",0.9276,0.84635,0.7861,0.847455799913756,1.0013065515611224,0.0010257399999999972,1.0072490459363956
292,"frozenset({'loan_no', 'poutcome_unknown', 'pdays_-1'})",frozenset({'previous_0'}),0.715575,0.865175,0.715575,1.0,1.1558355246048486,0.096477399375,inf
293,"frozenset({'loan_no', 'poutcome_unknown', 'previous_0'})",frozenset({'pdays_-1'}),0.715575,0.865175,0.715575,1.0,1.1558355246048486,0.096477399375,inf
294,"frozenset({'loan_no', 'pdays_-1', 'previous_0'})",frozenset({'poutcome_unknown'}),0.715575,0.865175,0.715575,1.0,1.1558355246048486,0.096477399375,inf
295,"frozenset({'poutcome_unknown', 'pdays_-1', 'previous_0'})",frozenset({'loan_no'}),0.865175,0.82675,0.715575,0.8270870055191145,1.000407626875252,0.00029156874999991533,1.0019489889705877
296,"frozenset({'loan_no', 'poutcome_unknown'})","frozenset({'pdays_-1', 'previous_0'})",0.715575,0.865175,0.715575,1.0,1.1558355246048486,0.096477399375,inf
297,"frozenset({'loan_no', 'pdays_-1'})","frozenset({'poutcome_unknown', 'previous_0'})",0.715575,0.865175,0.715575,1.0,1.1558355246048486,0.096477399375,inf
298,"frozenset({'loan_no', 'previous_0'})","frozenset({'poutcome_unknown', 'pdays_-1'})",0.715575,0.865175,0.715575,1.0,1.1558355246048486,0.096477399375,inf
299,"frozenset({'poutcome_unknown', 'pdays_-1'})","frozenset({'loan_no', 'previous_0'})",0.865175,0.715575,0.715575,0.8270870055191145,1.1558355246048486,0.096477399375,1.644902402239304
300,"frozenset({'poutcome_unknown', 'previous_0'})","frozenset({'loan_no', 'pdays_-1'})",0.865175,0.715575,0.715575,0.8270870055191145,1.1558355246048486,0.096477399375,1.644902402239304
301,"frozenset({'pdays_-1', 'previous_0'})","frozenset({'loan_no', 'poutcome_unknown'})",0.865175,0.715575,0.715575,0.8270870055191145,1.1558355246048486,0.096477399375,1.644902402239304
302,frozenset({'loan_no'}),"frozenset({'poutcome_unknown', 'pdays_-1', 'previous_0'})",0.82675,0.865175,0.715575,0.8655276685817962,1.000407626875252,0.00029156874999991533,1.0026226107488192
303,frozenset({'poutcome_unknown'}),"frozenset({'loan_no', 'pdays_-1', 'previous_0'})",0.865175,0.715575,0.715575,0.8270870055191145,1.1558355246048486,0.096477399375,1.644902402239304
304,frozenset({'pdays_-1'}),"frozenset({'loan_no', 'poutcome_unknown', 'previous_0'})",0.865175,0.715575,0.715575,0.8270870055191145,1.1558355246048486,0.096477399375,1.644902402239304
305,frozenset({'previous_0'}),"frozenset({'loan_no', 'poutcome_unknown', 'pdays_-1'})",0.865175,0.715575,0.715575,0.8270870055191145,1.1558355246048486,0.096477399375,1.644902402239304
306,"frozenset({'loan_no', 'poutcome_unknown', 'pdays_-1'})",frozenset({'y_no'}),0.715575,0.9276,0.662275,0.9255144464242043,0.9977516671239806,-0.0014923700000000206,0.9720005628517828
307,"frozenset({'loan_no', 'poutcome_unknown', 'y_no'})",frozenset({'pdays_-1'}),0.662275,0.865175,0.662275,1.0,1.1558355246048486,0.08929122687500002,inf
